0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.300678419642019,0.0,0.42857142857142927,0.3030303030303032,0.18032786885245944,0.403225806451613,0.2777777777777781,0.37391304347826093,0.6146788990825685,0.600233513453277,0.5961912473962417,0.10855496572656526,0.36982347654017644,0.329938103264958,0.715896078421961,0.02206310469064683,0.29819404762466817,0.36514688712673066,1.3877787807814457e-17,0.0002062589694007655,0.6275288268865589,0.9035704190980661,0.9536151315401725,0.3668766672388918,0.74390180034049,0.6093779025608193,0.3259215650164434,0.7943207537301886,0.346991497915801,0.0,0.6017028602486152,0.3009004841187452
0.300678419642019,0.0638029881862403,0.31746031746031766,0.4949494949494948,0.18032786885245944,0.532258064516129,0.3703703703703707,0.28695652173913055,0.3394495412844032,0.2506481844028905,0.2512701161519954,0.07762176551102902,0.5480873319864379,0.23852268431973925,0.43214848323491317,0.14443178904222098,0.29819404762466817,0.30630904896016353,1.3877787807814457e-17,7.300265094672216e-05,2.8419888484323003e-05,0.9315194670993783,0.8603568318194719,0.8050661044200261,0.8244850220144484,0.5476959208297226,0.7917538474372874,0.8971255411880545,0.8994976362440803,0.8327718400202261,0.4545438596790526,0.6895165663889089
0.300678419642019,0.23501563585823493,0.53968253968254,0.10101010101010077,0.18032786885245944,0.564516129032258,0.3703703703703707,0.34782608695652195,0.5137614678899078,0.46045981123125773,0.4600686722953571,0.12954762698947714,0.5351343271104733,0.1253892268464027,0.5593293921944475,0.18278034008530758,0.3876809577438962,0.2885050206311351,1.3877787807814457e-17,0.00028903992285313874,2.9344731556419444e-06,0.919592865144791,0.9921601653282699,0.5178846218778781,0.6982443360947086,0.5033350222419669,0.9808089422247745,0.6142195245717454,0.6779553020838723,0.40163025219816095,0.5242610766224368,0.7168095499965916
0.300678419642019,0.27532140375260594,0.53968253968254,0.1313131313131315,0.14754098360655776,0.596774193548387,0.4814814814814823,0.47826086956521774,0.5137614678899078,0.42169263824471737,0.42220232974440913,0.10855496572656526,0.15575045776217505,0.09519876758048276,0.43214848323491317,0.11098662750656065,0.36491197176265233,0.4092848774911984,1.3877787807814457e-17,0.0003528002777361789,0.0,0.9221280453929046,0.8744071842596279,0.5390135316491009,0.5481349528659145,0.8537441514501383,0.6570139004897504,0.4002204498943932,0.5984150669434996,0.40163025219816095,0.6874192740393078,0.8725893903082413
0.300678419642019,0.3353891591382905,0.4603174603174609,0.43434343434343425,0.3278688524590163,0.725806451612903,0.46296296296296324,0.5217391304347827,0.5963302752293576,0.8062153849369865,0.8050919002120677,0.19486328173478035,0.26865216085773724,0.27418203086706194,0.46998496053097827,0.6632170065453078,0.2338511317159444,0.4329524740879797,1.3877787807814457e-17,0.0003182056810271519,0.0,0.8808011248047585,0.9000876493077128,0.7520307719188848,0.6030286653081668,0.6093779025608193,0.4966223135413855,0.3472245290965074,0.4428963739685555,0.40163025219816095,0.6987437657846484,0.513297860429157
0.300678419642019,0.3828179291174427,0.28571428571428603,0.4747474747474745,0.03278688524590212,0.4838709677419355,0.4074074074074079,0.7391304347826089,0.6788990825688073,0.9053816061922756,0.9050835804402305,0.37452558492616356,0.6576198450581128,0.2817178554490455,0.715896078421961,0.5391812383007489,0.35362691896204024,0.5393379663531459,1.3877787807814457e-17,0.0,0.0,0.8590176910286238,0.9943844538248742,0.7066617911564498,0.9480765527401804,0.39993844083708857,0.3949108728292935,0.8354491757432692,0.6064390757660859,0.0,0.6434916221622832,0.0
0.300678419642019,0.2470465601111882,0.412698412698413,0.15151515151515138,0.049180327868852736,0.4516129032258065,0.2777777777777781,0.39130434782608736,0.22018348623853168,0.5779296310398386,0.5780666993671446,0.04684813160830317,0.6152910880631054,0.18798671332077257,0.4070766257047804,0.1162439881961612,0.3091484715978331,0.1514671866082246,1.3877787807814457e-17,0.0,0.0,0.9095477262703429,0.9178423879405618,0.4556174794037199,0.9453956437550068,0.7835424315088864,0.6725040448403321,0.6967807750127066,0.4697123197537475,0.0,0.6328466858796914,0.0
0.300678419642019,0.11926685198054199,0.412698412698413,0.15151515151515138,0.01639344262295106,0.435483870967742,0.4074074074074079,0.21739130434782616,0.5045871559633026,0.21384271631158697,0.21441472487293012,0.07762176551102902,0.5351343271104733,0.09519876758048276,0.3821272752745015,0.031563147759625335,0.29819404762466817,0.24001267533917697,1.3877787807814457e-17,0.0,3.107660171246352e-05,0.9325384788687276,0.8641149368107675,0.40602584172363765,0.9910635322794039,0.39993844083708857,0.6536605240702571,0.7841719888381244,0.48162747870883715,0.40163025219816095,0.6874192740393078,0.3009004841187452
0.300678419642019,0.3183200138985407,0.5238095238095242,0.202020202020202,0.3442622950819674,0.564516129032258,0.2592592592592591,0.47826086956521774,0.568807339449541,0.7055079342518817,0.7053699578160167,0.1597215830039069,0.39168215531840334,0.13968395631930197,0.5851267783055885,0.005098103735225665,0.4107154488098683,0.3155384232646972,1.3877787807814457e-17,0.0003340813967613146,2.485998268685056e-05,0.8979424786862749,0.9014871252600573,0.0,0.7019859084173528,0.39993844083708857,0.7063235485842536,0.9438971595269275,0.4276408374889188,0.8016852104389326,0.5815884771711162,0.3009004841187452
0.300678419642019,0.32400972897845715,0.39682539682539675,0.05050505050505061,0.14754098360655776,0.3225806451612905,0.4074074074074079,0.35652173913043494,0.28440366972477005,0.568387440287181,0.5659440999863098,0.08162962161517431,0.24996826159336638,0.1601100770779314,0.5080945033535327,0.019052572265423895,0.4107154488098683,0.34459188212992836,1.3877787807814457e-17,0.2453939391458891,0.0876449191368926,0.9070587393193321,0.8583146846016503,0.3157654762012964,0.9543918886817095,0.9836476653399298,0.7902638779184111,0.7254050284467561,0.3189393293295374,0.7080583178230166,0.6434916221622832,0.7470757128658425
