FLOW_LUZ,Hourly Demand,TMAX_Cubi Point,TMAX_NAIA,TMIN_NAIA,TMAX_Science Garden,TMAX_San Jose,TMIN_San Jose,TMAX_Tayabas,TMIN_Tayabas,TMAX_CLSU,TMIN_CLSU,TMAX_Ambulong,TMAX_Casiguran,TMIN_Casiguran,TMAX_Clark,TMIN_Clark,TMAX_Calapan,TMIN_Calapan,GWAP,LWAP,TMIN_Cubi Point,TMIN_Science Garden,TMIN_Ambulong,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,RAINFALL_Cubi Point,RAINFALL_NAIA,RAINFALL_Science Garden,RAINFALL_San Jose,RAINFALL_Tayabas,RAINFALL_CLSU,RAINFALL_Tanay,TMAX_Tanay,TMIN_Tanay,RAINFALL_Ambulong,RAINFALL_Casiguran,RAINFALL_Clark,RAINFALL_Calapan
0.7110040723667033,0.5097855488570266,0.4144144144144146,0.5225225225225225,0.3456790123456792,0.4545454545454546,0.5535714285714288,0.0833333333333337,0.6666666666666665,0.14285714285714235,0.4297520661157024,0.078125,0.5765765765765769,0.43137254901960764,0.2448979591836733,0.4444444444444444,0.2530120481927711,0.7471264367816088,0.3913043478260869,0.8165654850450395,0.8020618220769045,0.0393943246018327,0.23521301782892173,0.19275566188112633,0.8021394791701386,0.777297072613403,0.2885151812785714,0.30235266645543857,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.27021380859072364,0.4934657217677341,0.33503687268723037,0.556168320624716,0.2660969006674163,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.7176051496063294,0.4660732280819617,0.5315315315315319,0.43243243243243246,0.4197530864197536,0.4747474747474749,0.5357142857142856,0.0,0.39639639639639634,0.1607142857142856,0.3719008264462813,0.24999999999999956,0.5045045045045047,0.19607843137254877,0.18367346938775508,0.4296296296296298,0.27710843373493965,0.5747126436781604,0.3478260869565215,0.6378618343761815,0.6193902710774744,0.1689331509046622,0.2258651928275201,0.17228148861348994,0.597400587025943,0.6386054632624131,0.3658298638380074,2.340812009281905e-06,0.4931492958799657,0.2139826181810736,0.34727489496817815,0.417791012501113,0.4780847677827939,0.4934657217677341,0.6208074551520827,0.30148573413611535,0.23132904831762846,0.7892074506875988,0.4697935787168906,0.4228841959224631,0.47967785224445575
0.7128299022414935,0.43682265792125596,0.5315315315315319,0.3063063063063063,0.283950617283951,0.26262626262626254,0.5535714285714288,0.2685185185185188,0.21621621621621623,0.1607142857142856,0.4628099173553717,0.28124999999999956,0.07207207207207222,0.1568627450980391,0.2857142857142858,0.5555555555555556,0.2891566265060237,0.5402298850574709,0.304347826086957,0.6871388006437265,0.6683278475554992,0.18790027309960355,0.1155716000670818,0.07496529023900247,0.6709820788159412,0.5235170186998934,0.3437336686327817,0.38106215740180177,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.6456233524198158,0.4934657217677341,0.3716260510377485,0.16824794604227244,0.1986045655972672,0.6014647013286314,0.3830346735570899,0.4228841959224631,0.5430369884102354
0.7060883765499604,0.39666389689372905,0.4774774774774775,0.3423423423423424,0.2469135802469138,0.1717171717171717,0.5535714285714288,0.23148148148148162,0.3063063063063063,0.10714285714285676,0.2975206611570247,0.17187499999999956,0.14414414414414445,0.19607843137254877,0.2448979591836733,0.3259259259259262,0.22891566265060215,0.3103448275862064,0.13043478260869623,0.6537311783948709,0.6331778965869113,0.1689331509046622,0.1155716000670818,0.1824037643281398,0.5513705049277966,0.6522457642399633,0.35651679782177353,0.06899693597918513,0.4931492958799657,0.21505729573111063,0.0,0.417791012501113,0.40926614820176843,0.4934657217677341,0.4671052448616907,0.16824794604227244,0.17787834414232534,0.41366766074065275,0.6024826636873621,0.4228841959224631,0.5144584479872416
0.7067906188094951,0.3021056167459293,0.35135135135135176,0.3873873873873874,0.0740740740740744,0.23232323232323226,0.5714285714285716,0.2685185185185188,0.3783783783783785,0.1607142857142856,0.1570247933884299,0.17187499999999956,0.28828828828828845,0.3137254901960782,0.30612244897959173,0.3555555555555554,0.14457831325301163,0.5172413793103448,0.13043478260869623,0.5593981504198382,0.5355507195953244,0.1508259746657164,0.028176030413421108,0.23654278788933877,0.5324602721303547,0.4354551464359947,0.38976506296552144,0.08973768793153511,0.0,0.21505729573111063,0.34727489496817815,0.417791012501113,0.4259621053899255,0.4934657217677341,0.33503687268723037,0.1769440833314252,0.16783234331820684,0.0,0.6871786213332356,0.4228841959224631,0.4359195573354066
0.7045434435789841,0.21040255997737045,0.48648648648648685,0.4774774774774775,0.0,0.48484848484848486,0.6517857142857144,0.3055555555555556,0.3063063063063063,0.1607142857142856,0.2975206611570247,0.14062499999999956,0.4414414414414418,0.13725490196078427,0.30612244897959173,0.3481481481481479,0.0,0.4942528735632181,0.13043478260869623,0.5419009713584977,0.5205394165898412,0.15977405865168298,0.01957810634737793,0.0,0.5433376923835597,0.48730138763240033,0.3949428599715677,0.2711045250911691,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.0,0.4934657217677341,0.33503687268723037,0.2474740683234472,0.16783234331820684,0.41366766074065275,0.6266153213655101,0.4228841959224631,0.4359195573354066
0.6662132096876235,0.3473560454714213,0.45945945945945965,0.4864864864864864,0.1111111111111116,0.39393939393939403,0.6875,0.12037037037037046,0.3063063063063063,0.25,0.33057851239669445,0.0,0.45945945945945965,0.2549019607843137,0.16326530612244916,0.45185185185185195,0.10843373493975861,0.5172413793103448,0.1521739130434785,0.622050192559854,0.6024112410540567,0.0,0.0,0.1249738514979227,0.3955469278723772,0.6493459247177104,0.3740168022834105,0.041815887528230775,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.0,0.4934657217677341,0.33503687268723037,0.283376246744259,0.14835836252259949,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.34066767917232454,0.3797358697381681,0.42342342342342354,0.4144144144144142,0.35802469135802495,0.33333333333333304,0.5535714285714288,0.3148148148148151,0.39639639639639634,0.25,0.3471074380165291,0.37499999999999956,0.3783783783783785,0.392156862745098,0.2857142857142858,0.46666666666666656,0.3012048192771082,0.5172413793103448,0.21739130434782616,0.5218437300373964,0.5009082609682629,0.12520895315011837,0.13621119393170228,0.36420412161500715,0.346176785473269,0.4405308857730416,0.4039276941033498,0.017325227870978996,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.0,0.4934657217677341,0.33503687268723037,0.21199598680298604,0.0,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.3668522501438001,0.4202747379028693,0.48648648648648685,0.36936936936936915,0.48148148148148184,0.3737373737373737,0.7321428571428572,0.39814814814814836,0.36036036036036023,0.3392857142857144,0.33057851239669445,0.390625,0.42342342342342354,0.23529411764705843,0.4693877551020409,0.46666666666666656,0.5060240963855418,0.4942528735632181,0.23913043478260843,0.5329525808174793,0.5112954760186454,0.3475854158073303,0.2545611966304269,0.2720017891351212,0.5091041148316383,0.4440274873532355,0.4025339013854798,0.5233092770347645,0.0,0.2139826181810736,0.0,0.417791012501113,0.36848474542436455,0.4934657217677341,0.483832537789502,0.31970048537593276,0.32884039677151006,0.41366766074065275,0.5854672626203206,0.4228841959224631,0.7055348069883378
0.2932005712421581,0.4421971960468858,0.4954954954954953,0.5045045045045042,0.48148148148148184,0.3737373737373737,0.598214285714286,0.2592592592592593,0.1981981981981984,0.25,0.2892561983471076,0.5,0.21621621621621667,0.3137254901960782,0.3469387755102038,0.4296296296296298,0.5180722891566263,0.2413793103448274,0.1521739130434785,0.6490384727822907,0.628661800798632,0.447680479588152,0.2545611966304269,0.3230010108413255,0.6357318570015908,0.5670609374952308,0.36272722187749606,0.5682061047270691,0.0,0.2157003351372395,0.0,0.0,0.3426376662883439,0.4934657217677341,0.40150589761342104,0.21199598680298604,0.2904569194909749,0.45581659429286264,0.9245674250547564,0.0,0.8287607006356891
0.1644495601729049,0.4738875236461999,0.612612612612613,0.42342342342342354,0.5432098765432101,0.32323232323232354,0.7232142857142856,0.37962962962962976,0.5765765765765765,0.4285714285714284,0.39669421487603307,0.5156249999999996,0.40540540540540526,0.039215686274509665,0.3265306122448979,0.5703703703703702,0.49397590361445776,0.5287356321839081,0.3913043478260869,0.8424743039443356,0.828488533243938,0.49531194841252785,0.24477701173166827,0.33644610357881977,0.728163525751483,0.7120980975079823,0.23617426457178536,0.6243686118401387,0.4931492958799657,0.21505729573111063,0.6617132919588993,0.417791012501113,0.7671910000936709,0.4934657217677341,0.7046161415501861,0.21199598680298604,0.27815641249855305,0.0,0.9316036298218804,0.4228841959224631,0.6708410370399873
0.34341268032464023,0.4381662924526635,0.612612612612613,0.6036036036036037,0.518518518518519,0.5454545454545454,0.7053571428571432,0.39814814814814836,0.5765765765765765,0.6964285714285716,0.36363636363636376,0.5312499999999996,0.5045045045045047,0.04901960784313708,0.5918367346938778,0.5629629629629631,0.44578313253012025,0.5517241379310343,0.41304347826087007,0.749170341698477,0.7302081695305525,0.3475854158073303,0.3654397513232494,0.25992394734284874,0.607954435926827,0.49850848522510766,0.32017637913237484,0.6343502162287465,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.0,0.77408907561236,0.5247170420904822,0.5366578937197178,0.34214104562473263,0.41366766074065275,0.8863039008752343,0.6918931699224401,0.8064057627195043
0.18829298313150256,0.3633559040362073,0.6486486486486491,0.6036036036036037,0.5802469135802473,0.595959595959596,0.7053571428571432,0.21296296296296302,0.4414414414414414,0.6964285714285716,0.4545454545454546,0.35937499999999956,0.4414414414414418,0.3529411764705883,0.40816326530612224,0.4740740740740741,0.44578313253012025,0.4942528735632181,0.41304347826087007,0.8097057253053173,0.7928402666043475,0.27302963715206785,0.2545611966304269,0.15270957528753956,0.7875473890257728,0.6566699509438374,0.28027842635943395,0.7078363234220207,0.4931492958799657,0.21505729573111063,0.0,0.417791012501113,0.21272154175733538,0.4934657217677341,0.33503687268723037,0.3472194403497707,0.383613572967248,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.7375012651486624
0.22853555037598694,0.5246804448137474,0.7387387387387392,0.5945945945945947,0.44444444444444464,0.4545454545454546,0.598214285714286,0.4907407407407409,0.5315315315315314,0.4285714285714284,0.5702479338842976,0.578125,0.5045045045045047,0.4117647058823528,0.4897959183673468,0.6074074074074074,0.5783132530120478,0.5172413793103448,0.43478260869565233,0.8555945280152457,0.8421827701813491,0.374676314931858,0.16615697180948918,0.3501788490264448,0.7837473456797516,0.7859522994786274,0.1776200384578031,0.7436611518217452,0.4931492958799657,0.2139826181810736,0.0,0.417791012501113,0.3426376662883439,0.4934657217677341,0.33503687268723037,0.3472194403497707,0.3695238579075513,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.1212050987895259,0.5565475664303521,0.6306306306306309,0.657657657657658,0.6296296296296298,0.5757575757575757,0.6339285714285716,0.5185185185185188,0.5405405405405403,0.4285714285714284,0.47107438016528924,0.5312499999999996,0.48648648648648685,0.2941176470588234,0.4897959183673468,0.6370370370370366,0.5180722891566263,0.5402298850574709,0.4565217391304346,0.8434376149361746,0.8295630839495942,0.563595748444262,0.27480651244789,0.4875426056406591,0.78561576709629,0.81037090045921,0.2420564365674111,0.6384936414124718,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.0,0.7569098739292591,0.4934657217677341,0.5736536454848893,0.3656962722189053,0.4427176119231921,0.6208994780262996,0.6350948569073485,0.4228841959224631,0.4359195573354066
0.36205031757310185,0.5505188904407474,0.5405405405405408,0.39639639639639634,0.5555555555555558,0.36363636363636376,0.5892857142857144,0.6111111111111114,0.3333333333333335,0.6071428571428572,0.5123966942148761,0.6093749999999996,0.2342342342342345,0.19607843137254877,0.4897959183673468,0.4444444444444444,0.5903614457831323,0.37931034482758585,0.3913043478260869,0.5990236915863925,0.579643170326662,0.563595748444262,0.4037288750381742,0.5044302189718859,0.3929302234468837,0.5988819304791305,0.34207937692160456,0.5732396443721561,0.7289070600113642,0.23755788482915455,0.577654013516297,0.417791012501113,0.5707635341811115,0.7673224802253262,0.7862717077512401,0.30148573413611535,0.5749314807759254,0.6977692677437428,0.860979061051387,0.6343170796611671,0.5144584479872416
0.37079189305999516,0.6114597882007673,0.6486486486486491,0.6306306306306304,0.666666666666667,0.7575757575757578,0.7500000000000004,0.35185185185185186,0.5135135135135136,0.25,0.44628099173553704,0.625,0.6666666666666665,0.19607843137254877,0.40816326530612224,0.6148148148148149,0.6024096385542168,0.4827586206896548,0.32608695652173925,0.9256654123940145,0.9205801867258749,0.7605174943899204,0.444562875639763,0.4547795569278188,0.8668191553279899,0.853748387589996,0.35779084977149594,0.7084415745490782,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.7448045844552031,0.390337271654223,0.0,0.0,0.4217522578022056,0.5064034542196261,0.45581659429286264,0.8681397957382833,0.7794167051999905,0.9429089607602978
0.20307588493696738,0.638986616692891,0.6666666666666665,0.666666666666667,0.592592592592593,0.6161616161616164,0.6875,0.40740740740740766,0.5225225225225221,0.3214285714285712,0.5454545454545454,0.48437499999999956,0.5225225225225225,0.5686274509803919,0.5102040816326532,0.6222222222222225,0.5783132530120478,0.5402298850574709,0.304347826086957,0.9204653328305454,0.9130072837991072,0.447680479588152,0.34126320946464506,0.21416487583284502,0.8487627069710973,0.8173760684885049,0.22995646801252756,0.7822039347241466,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.5848703982797425,0.21272154175733538,0.4934657217677341,0.33503687268723037,0.5366578937197178,0.49003837293743185,0.41366766074065275,0.6504557840126852,0.0,0.4359195573354066
0.2889913949787125,0.5623552498983435,0.4414414414414418,0.6396396396396398,0.666666666666667,0.6363636363636362,0.5535714285714288,0.3240740740740742,0.6216216216216215,0.3392857142857144,0.5289256198347112,0.6093749999999996,0.6306306306306309,0.6372549019607843,0.551020408163265,0.6740740740740738,0.5903614457831323,0.5747126436781604,0.47826086956521774,0.6636310201996949,0.6421362215892579,1.0,0.672884113140625,0.2720017891351212,0.5662608927006295,0.4575167921879782,0.38245233466423567,0.6173058720842709,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.7660199018089997,0.21272154175733538,0.686360289998181,0.33503687268723037,0.736331977928978,0.4581995199497692,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.2753946441898072,0.4420469211321889,0.45945945945945965,0.5135135135135136,0.6049382716049387,0.5050505050505052,0.5357142857142856,0.2685185185185188,0.5765765765765765,0.3392857142857144,0.36363636363636376,0.45312499999999956,0.5945945945945947,0.5882352941176467,0.4489795918367345,0.5999999999999999,0.4698795180722888,0.7471264367816088,0.5217391304347831,0.532482291896951,0.5140604190671638,0.2968006654035801,0.37792814341055686,0.4388933017859715,0.3785518278942173,0.27339808812145194,0.4399727066501275,0.46231912119239993,0.8155933888635436,0.2139826181810736,0.7687901574617054,0.417791012501113,0.5161066375687907,0.9278002064783847,0.33503687268723037,0.4596417954686195,0.4126087700733759,0.41366766074065275,0.6607964706532206,0.5912281156869372,0.4359195573354066
0.26324808750704637,0.5219224581440165,0.5765765765765765,0.6846846846846848,0.6049382716049387,0.5555555555555558,0.6071428571428572,0.44444444444444464,0.3513513513513513,0.4285714285714284,0.4049586776859506,0.37499999999999956,0.5045045045045047,0.1568627450980391,0.40816326530612224,0.4888888888888887,0.3253012048192767,0.4942528735632181,0.3478260869565215,0.3741491363728642,0.35844822448460434,0.563595748444262,0.23521301782892173,0.4388933017859715,0.29979906776542176,0.34529004992058604,0.4220438777748073,0.14733728451778672,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.4983671846860719,0.4934657217677341,0.33503687268723037,0.3472194403497707,0.34214104562473263,0.41366766074065275,0.915253146348298,0.4228841959224631,0.7699458075563776
0.27148966650515094,0.42899068295528875,0.5135135135135136,0.5765765765765769,0.3209876543209882,0.4747474747474749,0.785714285714286,0.5462962962962965,0.432432432432432,0.4285714285714284,0.3471074380165291,0.35937499999999956,0.4504504504504503,0.43137254901960764,0.40816326530612224,0.5185185185185184,0.3734939759036142,0.5402298850574709,0.47826086956521774,0.3010659959039046,0.28617169339380766,0.2968006654035801,0.1291636163927083,0.33644610357881977,0.3330576553705258,0.50767514470512,0.37893341469245573,0.44022197910297856,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.31100188422747915,0.4934657217677341,0.33503687268723037,0.25640993414914826,0.254274837877543,0.41366766074065275,0.6076915425867089,0.4228841959224631,0.47967785224445575
0.2725552872138921,0.5096794724466525,0.5225225225225225,0.6036036036036037,0.617283950617284,0.5252525252525255,0.7321428571428572,0.35185185185185186,0.26126126126126126,0.3392857142857144,0.38842975206611596,0.37499999999999956,0.4144144144144146,0.37254901960784315,0.3673469387755104,0.3555555555555554,0.4216867469879517,0.3103448275862064,0.4565217391304346,0.448648450600615,0.4315430744543889,0.27302963715206785,0.2545611966304269,0.4709941991100045,0.4919848857077278,0.31542168983894014,0.4119059661439927,0.40404262968161403,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.0,0.5649783908505089,0.4934657217677341,0.33503687268723037,0.19441663095537687,0.383613572967248,0.4360257761187293,0.3830346735570899,0.4228841959224631,0.4359195573354066
0.25698638479939173,0.528393119176847,0.29729729729729737,0.43243243243243246,0.4197530864197536,0.33333333333333304,0.7321428571428572,0.35185185185185186,0.3513513513513513,0.4285714285714284,0.4297520661157024,0.37499999999999956,0.18018018018018012,0.392156862745098,0.4591836734693875,0.5407407407407405,0.44578313253012025,0.2873563218390802,0.3913043478260869,0.36685141845326186,0.35226497126005896,0.30908439911514396,0.20780224197071434,0.39315205194073455,0.3836287275426307,0.4773264834301884,0.4193164059150023,0.4373180921455241,0.5909314931256435,0.21505729573111063,0.0,0.0,0.8128186044307897,0.4934657217677341,0.0,0.25640993414914826,0.30300200264029115,0.7498272483997042,0.3830346735570899,0.4228841959224631,0.761745211430298
0.2709456841148333,0.5422272510298252,0.6396396396396398,0.6486486486486487,0.39506172839506215,0.595959595959596,0.4285714285714288,0.2592592592592593,0.39639639639639634,0.4464285714285716,0.49586776859504145,0.43749999999999956,0.4414414414414418,0.4509803921568629,0.4489795918367345,0.6518518518518517,0.44578313253012025,0.436781609195402,0.3478260869565215,0.3017172368229737,0.2910479730194986,0.374676314931858,0.19907935111566039,0.4709941991100045,0.35264675441151866,0.4297219942370743,0.4298960747782506,0.023577722345472073,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.7953041663511291,0.0,0.4934657217677341,0.33503687268723037,0.39360720894483425,0.23132904831762846,0.41366766074065275,0.3830346735570899,0.4228841959224631,0.840436824378801
0.22681888725245164,0.46411081449003766,0.43243243243243246,0.567567567567568,0.6790123456790123,0.4545454545454546,0.7053571428571432,0.44444444444444464,0.3783783783783785,0.3928571428571428,0.4132231404958677,0.40624999999999956,0.5315315315315319,0.392156862745098,0.3673469387755104,0.4444444444444444,0.40963855421686723,0.4942528735632181,0.304347826086957,0.3382434104055996,0.3235619983560305,0.6185916875049224,0.19907935111566039,0.5392451646501006,0.3033345575793703,0.553434841645722,0.3160293139253718,0.21665371672953407,0.4931492958799657,0.21505729573111063,0.34727489496817815,0.417791012501113,0.27021380859072364,0.4934657217677341,0.33503687268723037,0.25640993414914826,0.22019840218264441,0.41366766074065275,0.6897597718510584,0.6071844119920434,0.7844204126336112
