FLOW_VIS,TMIN_Catbalogan,TMAX_Roxas City,TMIN_Roxas City,TMAX_Catarman,TMIN_Catarman,TMAX_Maasin,TMIN_Maasin,TMAX_Dumaguete,TMIN_Dumaguete,GWAP,LWAP,Hourly Demand,TMAX_Catbalogan,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,RAINFALL_Catbalogan,RAINFALL_Roxas City,RAINFALL_Catarman,RAINFALL_Maasin,RAINFALL_Dumaguete
0.2932093811905049,0.4249999999999998,0.39743589743589736,0.40000000000000036,0.34020618556701043,0.6071428571428572,0.5686274509803919,0.53125,0.40000000000000036,0.4528301886792452,0.38882571808527255,0.3305963808879149,0.11948568335442866,0.4321517418181501,0.0,0.0,0.0,0.0,0.25528261973564903,0.33999492931761893,0.28395494840550106,0.2836478826631779,0.3422748549756612
0.2954565564210159,0.4249999999999998,0.5256410256410255,0.45454545454545503,0.46391752577319556,0.8214285714285716,0.5294117647058822,0.43750000000000044,0.36250000000000027,0.4716981132075473,0.32173917225009263,0.2518810898302517,0.09876147268922583,0.4321517418181501,0.0,0.0,0.0,0.0,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.2836478826631779,0.3422748549756612
0.33378679031237646,0.4249999999999998,0.39743589743589736,0.5454545454545459,0.39175257731958757,0.6964285714285716,0.4117647058823528,0.15625,0.43750000000000044,0.4528301886792452,0.55414091512316,0.5194293779864978,0.1691317174632791,0.36819976006776584,0.6683782941911778,0.8604575603053571,0.0,0.07026060460652442,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.5957770741035995,0.4485234824274643
0.6593323208276755,0.4249999999999998,0.3717948717948718,0.5636363636363644,0.4329896907216493,0.4285714285714284,0.2549019607843137,0.15625,0.42500000000000027,0.37735849056603765,0.5219272338483874,0.48456374313868045,0.1927566122588883,0.21521688248410947,0.4802919327771382,0.7294078822146672,1.847171671939617e-05,0.3470227267270295,0.7741932909216136,0.33999492931761893,0.8138594135967299,0.5335313091679121,0.49642343757629304
0.6331477498561999,0.44999999999999973,0.39743589743589736,0.5636363636363644,0.25773195876288657,0.24999999999999956,0.5490196078431371,0.46875000000000044,0.5000000000000004,0.6415094339622645,0.5356555653809167,0.5020020946207056,0.21855367242690268,0.2338824429639368,0.5156955470448161,0.7771918892269905,0.007417815355841886,0.03453362719775776,0.3322770466374702,0.33999492931761893,0.720427553073657,0.2836478826631779,0.3422748549756612
0.7067994287578419,0.5749999999999997,0.5,0.5272727272727273,0.4123711340206184,0.4285714285714284,0.7450980392156858,0.5937500000000004,0.5375000000000005,0.6226415094339623,0.628876772694176,0.6045056702463985,0.24022167960075153,0.4321517418181501,0.6285754766536169,0.8207157654786118,0.014560903562879054,0.1860342501227678,0.3322770466374702,0.33999492931761893,0.2677130142190587,0.2836478826631779,0.3422748549756612
0.8355504398270951,0.4624999999999999,0.6538461538461537,0.5636363636363644,0.268041237113402,0.24999999999999956,0.5882352941176467,0.53125,0.5125000000000002,0.4716981132075473,0.8192831074275408,0.8056620139107804,0.24168665035023906,0.48240048073905895,0.858968007332931,0.8167131037833226,0.0,0.30742619457867376,0.0,0.33999492931761893,0.5999848549623896,0.0,0.3422748549756612
0.6565873196753598,0.5499999999999998,0.5641025641025643,0.6181818181818182,0.3505154639175254,0.33928571428571397,0.4509803921568625,0.46875000000000044,0.48750000000000027,0.4905660377358494,0.7196734399786766,0.70393318659753,0.22489030386008108,0.26721470847728634,0.7509809118601523,0.9094316747440373,0.0,0.35667857700137257,0.5428164494626517,0.33999492931761893,0.6582136782411641,0.5911400569843256,0.3422748549756612
0.8117070168684974,0.5,0.6153846153846154,0.6909090909090914,0.47422680412371143,0.5535714285714284,0.23529411764705888,0.34375,0.5375000000000005,0.6603773584905666,0.7795997538095747,0.7643874129835115,0.17121123324464899,0.2403224957288474,0.8376033705858293,0.9375070415236082,0.016398145916678878,0.38156340219888296,0.7763414780389727,0.33999492931761893,0.8630939410173433,0.772493962265409,0.3422748549756612
0.7714644496240131,0.5,0.5256410256410255,0.6545454545454552,0.25773195876288657,0.6071428571428572,0.3725490196078427,0.15625,0.22500000000000053,0.4528301886792452,0.8357293677322011,0.8249801287161351,0.23611074218256556,0.2033036947221522,0.8969217879993768,0.9165826618128603,0.0,0.6092220849266206,0.71202165437249,0.4200914012042872,0.8426208548255764,0.9593738298649501,0.6967548151083803
0.8787949012104741,0.5499999999999998,0.23076923076923084,0.5272727272727273,0.3092783505154637,0.4285714285714284,0.35294117647058787,0.46875000000000044,0.22500000000000053,0.4716981132075473,0.8167681893493317,0.8053683490283272,0.2198243016753324,0.085539672885993,0.8729497060189861,0.9154241924587891,0.02709117837004677,0.28343152628235063,0.7296394775733519,0.7453267336891716,0.8151415135214722,0.6449395238827043,0.7865406141077711
0.6379496824268982,0.5499999999999998,0.5256410256410255,0.7272727272727275,0.16494845360824772,0.5178571428571428,0.5490196078431371,0.6250000000000004,0.5000000000000004,0.7358490566037732,0.585625419424306,0.5603900619299975,0.23502056141292704,0.2033036947221522,0.5931400670969191,0.7898934692842631,0.9988072980420473,0.26014077526952206,0.5842567256268836,0.33999492931761893,0.5227005346030394,0.2836478826631779,0.4108788285038968
0.6292081069400048,0.4375,0.5641025641025643,0.709090909090909,0.38144329896907214,0.21428571428571397,0.6470588235294117,0.5937500000000004,0.48750000000000027,0.5660377358490569,0.9302727441665171,0.9209422354057577,0.36588671297685427,0.4321517418181501,0.8236598531953064,1.0,0.0001800327062881938,0.3539703912323558,0.8881449356024509,0.5114067086348,0.8049914295541694,0.5185340082295038,0.3422748549756612
0.7969241150630326,0.44999999999999973,0.4871794871794872,0.581818181818182,0.5670103092783503,0.5178571428571428,0.5490196078431371,0.43750000000000044,0.5125000000000002,0.5471698113207548,0.9187028273321307,0.9093140072990047,0.3741018171411832,0.5481215024573121,0.9452906186790752,0.8679381871713079,0.9926167289620463,0.4624634684288652,0.7881379461976976,0.0,0.2677130142190587,0.4211717287686931,0.3422748549756612
0.7110086050212875,0.5499999999999998,0.6282051282051282,0.5636363636363644,0.5154639175257731,0.32142857142857073,0.5490196078431371,0.46875000000000044,0.47500000000000053,0.39622641509433976,0.6834306126826768,0.6695158343668233,0.31041440886811633,0.5367398089470097,0.7786377958972258,0.6432631537810848,0.9984388386558078,0.29703208042738416,0.0,0.6672015096364308,0.5391904412363644,0.2836478826631779,0.3422748549756612
0.7246053558101928,0.6624999999999996,0.6153846153846154,0.581818181818182,0.5051546391752573,0.535714285714286,0.607843137254902,0.46875000000000044,0.6625000000000005,0.41509433962264186,0.6060971292128479,0.597922124206494,0.24114995779745368,0.800462013161422,0.7042822142516459,0.0,0.0,0.24379605470019275,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.2836478826631779,0.3422748549756612
0.7367519124929536,0.4375,0.5769230769230766,0.6727272727272728,0.44329896907216515,0.660714285714286,0.5490196078431371,0.46875000000000044,0.7000000000000002,0.7924528301886795,0.49960432912585495,0.4774137817198705,0.36444228754793584,0.4131409511449808,0.5559220133094717,1.3456783777538503e-06,2.394520576307594e-06,0.32604348249205584,0.8588950192605785,0.33999492931761893,0.8074831769905625,0.2836478826631779,0.3422748549756612
0.7285103334948491,0.4249999999999998,0.5128205128205128,0.3636363636363642,0.3092783505154637,0.589285714285714,0.5490196078431371,0.43750000000000044,0.6000000000000005,0.41509433962264186,0.3748388865709307,0.310086086729529,0.32037125667731975,0.35121817219551205,0.24895305338854817,0.7029410885906918,0.8394970167518617,3.805608619261222e-07,0.5164002934592788,0.897852317461894,0.8181574215353292,0.2836478826631779,0.36215314548296723
0.7274447127861079,0.5499999999999998,0.3846153846153846,0.4909090909090912,0.402061855670103,0.5178571428571428,0.5882352941176467,0.46875000000000044,0.5625000000000004,0.4905660377358494,0.4636713174132623,0.41999311391634153,0.35586283146486253,0.5367398089470097,0.3997732037616257,0.7382244253433214,0.9954448712528843,1.3845919789702832e-06,0.4468470273765843,0.7792478541482136,0.7464608399430077,0.0,0.3422748549756612
0.7430136152006083,0.47499999999999964,0.44871794871794846,0.4909090909090912,0.44329896907216515,0.4285714285714284,0.5882352941176467,0.34375,0.6000000000000005,0.6415094339622645,0.436047602912051,0.38973137844022654,0.41125079158661954,0.6587563260365016,0.35090831717185467,0.811406518319406,0.9898506972065045,0.033073500705332944,0.5912496276588216,0.7358097926979581,0.7515695419469555,0.5017900638382292,0.3422748549756612
0.7290543158851668,0.3999999999999999,0.3717948717948718,0.4181818181818189,0.268041237113402,0.24999999999999956,0.2549019607843137,0.46875000000000044,0.27500000000000036,0.584905660377359,0.38384068780452485,0.32306295097294235,0.34789590247058516,0.2033036947221522,0.15590852401536937,0.8271840387832677,0.9972322948817375,0.0,0.5730602719623594,0.7001974421072141,0.7380834482115349,0.3436487145291375,0.6141921047630239
0.7731811127475483,0.5874999999999999,0.4230769230769229,0.5636363636363644,0.4123711340206184,0.7142857142857149,0.5882352941176467,0.3125,0.6125000000000003,0.5283018867924527,0.38183119297849744,0.31933549748448087,0.29701763205546716,0.48240048073905895,0.08583150954397535,0.8627420879447548,0.0043282853078308045,0.0,0.0,0.33999492931761893,0.29865128533187285,0.5911400569843256,0.0
0.9324924301476432,0.4249999999999998,0.3717948717948718,0.47272727272727355,0.4948453608247423,0.23214285714285676,0.5490196078431371,0.53125,0.48750000000000027,0.6415094339622645,0.35965661146050754,0.29444392770796135,0.20224360252835277,0.4720316961772769,0.08701471789554732,0.8515790568329191,0.9992677344670975,0.0,0.0,0.33999492931761893,0.6137293418616343,0.46114015845132555,0.5905547502497264
0.8844396521730249,0.6749999999999998,0.5641025641025643,0.5090909090909097,0.5051546391752573,0.6250000000000004,0.5882352941176467,0.5468750000000004,0.5250000000000004,0.6792452830188687,0.4883848277385787,0.4471453407318404,0.3510201525424899,0.48240048073905895,0.4073030802732326,0.8338756769658263,0.0017076674250548077,0.2837883167793958,0.7018669069069433,0.5114067086348,0.6137293418616343,0.5652823890393686,0.3422748549756612
0.8363735954356806,0.4249999999999998,0.3846153846153846,0.5272727272727273,0.4845360824742264,0.660714285714286,0.4509803921568625,0.5,0.43750000000000044,0.5471698113207548,0.4985189820328235,0.4574943098881139,0.40203084721054944,0.451776709627165,0.4336121878912602,0.8324858954324716,0.9986434005798036,1.3836581566185302e-07,0.5768932730119016,0.33999492931761893,0.28395494840550106,0.44895926014606774,0.48795271226136205
0.9739892020676566,0.5249999999999999,0.5256410256410255,0.5454545454545459,0.5051546391752573,0.8214285714285716,0.35294117647058787,0.1875,0.31250000000000044,0.2264150943396226,0.574111850630487,0.5420001089118984,0.37082900754720716,0.48240048073905895,0.5356499813268818,0.8191348746633039,0.0013652317486437986,0.08847016659137275,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.5863410077846969,0.6806374047683551
0.7758362907308491,0.5499999999999998,0.39743589743589736,0.6000000000000005,0.4226804123711343,0.8214285714285716,0.2549019607843137,0.25000000000000044,0.22500000000000053,0.3207547169811322,0.5027843816681667,0.46489996498212083,0.3663208534749099,0.4321517418181501,0.42545753728580554,0.7830933239910355,0.001245528842365367,0.030608231345237536,0.32182812691202495,0.33999492931761893,0.29865128533187285,0.6807378666532746,0.720614716009596
0.8543017126411905,0.5999999999999996,0.39743589743589736,0.5636363636363644,0.4845360824742264,0.5178571428571428,0.2549019607843137,0.34375,0.43750000000000044,0.5471698113207548,0.5362446182544709,0.5005208641937804,0.3822018844308126,0.2338824429639368,0.47911008696099455,0.8507378222724595,0.9901069289340708,0.25696567029460493,0.8287108065536964,0.33999492931761893,0.9001884671911673,0.7144260137732986,0.3799902714151029
0.6284106789342006,0.5249999999999999,0.2179487179487185,0.4181818181818189,0.0,0.14285714285714235,0.27450980392156854,0.43750000000000044,0.5125000000000002,0.43396226415094397,0.43528811779288223,0.3790911848596483,0.3075989162340092,0.15964487700190833,0.2849655204087253,0.8464451472339123,0.9952724668987413,0.0,0.7227442700012103,0.33999492931761893,0.8077565232916046,0.6758301585913998,0.3422748549756612
0.8234639567776273,0.5499999999999998,0.39743589743589736,0.4909090909090912,0.5154639175257731,0.3928571428571428,0.5490196078431371,0.53125,0.5625000000000004,0.4905660377358494,0.4113056243684732,0.3558774830744431,0.21247340698465028,0.35121817219551205,0.34947771357976554,0.8181365291992027,0.998108738777255,0.0,0.5104731928903619,0.33999492931761893,0.4511005980627033,0.44895926014606774,0.3422748549756612
0.7398392248266897,0.32499999999999973,0.5769230769230766,0.581818181818182,0.608247422680412,0.19642857142857117,0.7058823529411762,0.375,0.5375000000000005,0.37735849056603765,0.5009991959276701,0.4634767070496091,0.3881087962915188,0.3857424378261078,0.43135123884910986,0.8105975934405873,0.0034262325705808195,2.257810716238155e-06,0.0,0.33999492931761893,0.2677130142190587,0.0,0.3422748549756612
0.5943610584961418,0.32499999999999973,0.5512820512820511,0.5454545454545459,0.5257731958762886,0.24999999999999956,0.49019607843137214,0.5937500000000004,0.5250000000000004,0.4528301886792452,0.42643622035518347,0.3738192445918731,0.4267455680373864,0.37690004458485626,0.30398349561988686,0.7912995632032641,0.9975827417394734,9.816682492765628e-07,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.2836478826631779,0.0
0.6603158430322564,0.2999999999999998,0.4230769230769229,0.5636363636363644,0.5257731958762886,0.3571428571428572,0.6470588235294117,0.3125,0.5500000000000003,0.39622641509433976,0.44518596443540726,0.3959780508856179,0.43764126336915166,0.4321517418181501,0.31745237035678686,0.7759106227278609,0.9917318659136707,1.4538247544870454e-06,0.25528261973564903,0.33999492931761893,0.29865128533187285,0.2836478826631779,0.3422748549756612
0.44590564034598834,0.6749999999999998,0.5256410256410255,0.6000000000000005,0.5876288659793811,0.19642857142857117,0.6470588235294117,0.3125,0.46250000000000036,0.2641509433962259,0.5515876093440231,0.5236525328045474,0.43984477516901055,0.6328532418792564,0.5081806931085319,0.8445825511487199,0.9956672347648994,2.4203051891553577e-06,0.25528261973564903,0.33999492931761893,0.2677130142190587,0.38718032250817,0.3422748549756612
0.538082533894361,0.5749999999999997,0.5,0.5272727272727273,0.5154639175257731,0.5714285714285716,0.5490196078431371,0.40625000000000044,0.36250000000000027,0.35849056603773555,0.6629389461987214,0.643905954537225,0.41282875032769717,0.451776709627165,0.6618824070121346,0.7951279284725261,0.0028996878938001985,0.4112640281126801,0.39703787608961255,0.33999492931761893,0.6287056495345391,0.43570230242942964,0.3799902714151029
0.47825142954179967,0.5749999999999997,0.4615384615384617,0.5454545454545459,0.6185567010309279,0.5535714285714284,0.4509803921568625,0.375,0.5375000000000005,0.5094339622641506,0.5384097463485935,0.5059615602565524,0.3345150493075124,0.6587563260365016,0.5141596487773392,0.8744431433485678,0.9981602986501497,0.15058500839056113,0.2710656588625869,0.5868817254857758,0.5808659463508153,0.5335313091679121,0.4485234824274643
0.44144844488451623,0.5625,0.6282051282051282,0.290909090909091,0.536082474226804,0.7142857142857149,0.5098039215686274,0.28125000000000044,0.5875000000000004,0.3207547169811322,0.5083203719388159,0.46338178387403284,0.2684157568325446,0.6587563260365016,0.49340552056959863,0.7664333644456306,0.9932448162227143,0.0,0.4559502354885573,0.692851290161682,0.5312017464745501,0.6511233783635455,0.7503653261045858
0.33859102113046957,0.5499999999999998,0.39743589743589736,0.3818181818181827,0.4123711340206184,0.49999999999999956,0.5098039215686274,0.234375,0.31250000000000044,0.3207547169811322,0.49136180050854006,0.45148014577398854,0.4030649673413079,0.35121817219551205,0.4274851665617087,0.6624063621743559,0.9941153859734716,0.140447361949881,0.6347474125559064,0.33999492931761893,0.7360194515284526,0.7300613394040238,0.6028880279058277
0.33457221635956336,0.3624999999999998,0.17948717948717974,0.12727272727272698,0.08247422680412386,0.4285714285714284,0.5490196078431371,0.234375,0.4500000000000002,0.4528301886792452,0.48253847947693607,0.43848405974967264,0.4075861266585783,0.154613900268448,0.42530870678060145,0.7756062427833915,0.9958832718018563,3.4906133320267546e-08,1.0,0.692851290161682,0.8507549846030381,0.668102141195729,0.3422748549756612
0.40840347775903,0.3624999999999998,0.2051282051282053,0.4181818181818189,0.28865979381443285,0.32142857142857073,0.5490196078431371,0.1875,0.48750000000000027,0.4528301886792452,0.5131719378649617,0.47602562866669285,0.35994333186101574,0.10495031180858409,0.4513627594013987,0.7896183530174481,0.9963580546944172,0.18620594337677873,0.7817641939661064,0.33999492931761893,0.5227005346030394,0.0,0.3422748549756612
0.5039317905709293,0.47499999999999964,0.5128205128205128,0.581818181818182,0.3505154639175254,0.8571428571428572,0.5490196078431371,0.390625,0.43750000000000044,0.4528301886792452,0.5713394806360899,0.5415019254516382,0.4074817757548923,0.2338824429639368,0.5336473792016723,0.6733227264881793,0.0004916892119991961,0.12494343801332233,0.6724581320615195,0.5868817254857758,0.4896938331344941,0.5104042265466268,0.5044482042071585
0.35701575129388136,0.5249999999999999,0.641025641025641,0.47272727272727355,0.4845360824742264,0.7500000000000004,0.4509803921568625,0.46875000000000044,0.3875000000000002,0.5094339622641506,0.5050260954273498,0.468050971164907,0.342121155430377,0.4225705525675932,0.4661071241517884,0.8198185141643834,0.00014020529026878158,0.0,0.2853986675953395,0.33999492931761893,0.38245736879874925,0.43570230242942964,0.36215314548296723
0.478175906578797,0.6749999999999998,0.32051282051282026,0.5454545454545459,0.5670103092783503,0.5178571428571428,0.6470588235294117,0.3125,0.41250000000000053,0.39622641509433976,0.5780660687253454,0.5493573792932867,0.30005548605705173,0.5954330967663439,0.5787708868604355,0.8548374515968409,0.9981884388914206,0.31709586754857794,0.25528261973564903,0.5416080814700966,0.29865128533187285,0.7907063854425638,0.3961415581719698
0.5068203045050117,0.625,0.6538461538461537,0.4909090909090912,0.5567010309278349,0.8928571428571428,0.2549019607843137,0.21875,0.42500000000000027,0.2830188679245289,0.5044063748006258,0.46810157101849237,0.2591970785630382,0.5596794807292647,0.46075056043069884,0.8620722671985566,0.9962205220923547,2.903401211415425e-07,0.5608869860709129,0.33999492931761893,0.2677130142190587,0.9675971275239352,0.8008920960721511
0.31366920942204823,0.5374999999999996,0.3717948717948718,0.4181818181818189,0.3711340206185567,0.589285714285714,0.3039215686274508,0.3125,0.2625000000000002,0.35849056603773555,0.4286097805680742,0.3773322888078927,0.33158800094095797,0.31888051109598925,0.29142391340753954,0.8366572801151784,0.9956464486944436,0.0,0.621722247902996,0.47276786404309257,0.7474070056142854,0.9045479703377217,0.5120684065021773
0.2223321337758736,0.47499999999999964,0.30769230769230793,0.45454545454545503,0.4845360824742264,0.4285714285714284,0.6470588235294117,0.46875000000000044,0.5500000000000003,0.5660377358490569,0.4525713290457716,0.4085981789855868,0.42035823377972126,0.620190907622828,0.36772353275151964,0.8275380408642057,0.9895967045748977,2.9132379732385536e-08,0.25528261973564903,0.33999492931761893,0.3655123527735873,0.2836478826631779,0.3422748549756612
0.16791589180617345,0.6124999999999998,0.5256410256410255,0.581818181818182,0.4948453608247423,0.5714285714285716,0.4509803921568625,0.375,0.5625000000000004,0.5660377358490569,0.5133634267350999,0.47695217409187673,0.46428307378273054,0.3111244494986302,0.45833869704808683,0.847348914477233,0.9957582057904042,7.44785383855545e-07,0.71202165437249,0.33999492931761893,0.7695734842966906,0.7946173518756907,0.5510328892620356
0.4214582890441908,0.4375,0.34615384615384626,0.6000000000000005,0.402061855670103,0.4285714285714284,0.35294117647058787,0.3125,0.5250000000000004,0.4528301886792452,0.5216009619494366,0.4850162313604285,0.4530126308270547,0.34293324138422127,0.4659280700791814,0.6952174402910885,0.9928541511926436,0.039882850649326625,0.4602975941707524,0.33999492931761893,0.3120608029351943,0.9023245374482236,0.3422748549756612
0.5060551158029406,0.6124999999999998,0.5384615384615388,0.6000000000000005,0.34020618556701043,0.5178571428571428,0.27450980392156854,0.40625000000000044,0.5125000000000002,0.6603773584905666,0.5656466521215349,0.536146140815625,0.4505358175027356,0.3347831641446892,0.5406795623804754,0.6433699550923234,0.8193533348086326,0.1703570057442939,0.5608869860709129,0.5416080814700966,0.7065073606071208,0.5594793633259383,0.3422748549756612
0.529596063868295,0.5249999999999999,0.5256410256410255,0.40000000000000036,0.5154639175257731,0.49999999999999956,0.27450980392156854,0.21875,0.5625000000000004,0.43396226415094397,0.4517440500291092,0.40268731463316954,0.37808661009363903,0.2033036947221522,0.3235604434694158,0.8080790058711236,0.001548018536345549,9.861648873430836e-06,0.6815420807389356,0.6046121470788167,0.821331503722756,0.7510495423203069,0.5816705087347869
0.8697622143869009,0.4249999999999998,0.24358974358974406,0.2727272727272725,0.06185567010309301,0.37499999999999956,0.2549019607843137,0.28125000000000044,0.28750000000000053,0.33962264150943433,0.4121522005857645,0.35598699692782443,0.2278313117939021,0.07475465779690667,0.13855427907919451,0.8611176203427803,0.9978498811601019,0.0,0.8353057255238303,0.5868817254857758,0.862770348346646,0.919915738669274,0.6929212433540923
0.733977034124505,0.44999999999999973,0.17948717948717974,0.45454545454545503,0.09278350515463885,0.4821428571428572,0.5686274509803919,0.5468750000000004,0.1875,0.5660377358490569,0.4483620507693391,0.4033045508683606,0.33024333122422583,0.14967318747503677,0.3460742678551674,0.825033765209319,0.9974174754098316,5.316868219941117e-07,0.6522101372539164,0.4200914012042872,0.6859999392625451,0.40511125780374196,0.6342747728313404
0.7015187584867573,0.5499999999999998,0.5,0.6000000000000005,0.45360824742268013,0.7500000000000004,0.49999999999999956,0.46875000000000044,0.4500000000000002,0.716981132075472,0.4390834979590752,0.3903972823096935,0.4251824512781168,0.2275524989561128,0.30571078912902755,0.8169428906061349,0.9923149295662511,2.3255548127498514e-06,0.48755489985804135,0.5416080814700966,0.5863711269342526,0.4211717287686931,0.4485234824274643
0.7177950742174308,0.5499999999999998,0.1410256410256414,0.45454545454545503,0.14432989690721643,0.5714285714285716,0.35294117647058787,0.43750000000000044,0.28750000000000053,0.0,0.4168423418367755,0.3629687166791311,0.41256544870625583,0.34293324138422127,0.25236121056950617,0.8113446545297051,0.9924562405285785,0.0,0.8366370562417834,0.6849587424643084,0.8851030243506881,0.8227331499412867,0.9153272431935946
