FLOW_MIN,Hourly Demand,TMIN_Davao City,TMAX_Surigao,TMIN_Surigao,TMIN_Zamboanga,TMIN_Butuan,TMAX_Malaybalay,TMAX_General Santos,GWAP,LWAP,TMAX_Davao City,TMAX_Zamboanga,TMAX_Dipolog,TMIN_Dipolog,TMAX_Butuan,TMIN_Malaybalay,TMAX_Cotabato,TMIN_Cotabato,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,RAINFALL_Davao City,RAINFALL_Surigao,RAINFALL_Zamboanga,RAINFALL_Dipolog,RAINFALL_Butuan,RAINFALL_Malaybalay,RAINFALL_General Santos,TMIN_General Santos,RAINFALL_Cotabato
0.18678103143923963,0.3204585239143938,0.666666666666667,0.11111111111111116,0.16393442622950838,0.45762711864406835,0.46296296296296324,0.33333333333333304,0.3027522935779814,0.04341612961917647,0.04288465297572387,0.1334017509387257,0.0,0.13085106145457698,0.4439206599569019,0.06499694484514526,0.4996312476046324,0.12888613776378297,0.4529864192008972,0.00024021486063196894,0.00010807227271327917,0.9973789363578273,0.9234437096790592,0.576436835570332,0.6249510618224279,0.6878273430175325,0.6320047626648473,0.6162924617252634,0.6927269054259839,0.6979271197127199,0.7150984521858561,0.8124629973182815
0.18678103143923963,0.2635383138517138,0.7301587301587302,0.4545454545454546,0.27868852459016447,0.5423728813559325,0.5740740740740748,0.7619047619047619,0.47706422018348604,0.45368561023416043,0.4493504174576639,0.33589427989286524,0.32802721252215383,0.34423402682364956,0.4313061335550632,0.3247270637552042,0.7371656093031278,0.15865794433288408,0.4839416444301605,0.000218531634607108,9.651713491936597e-05,0.9824539510605542,0.9447842977557679,0.30243119584003847,0.2916871535451594,0.42446035069848226,0.5844800506557746,0.310269609367408,0.6179492567384546,0.3997434644632941,0.7032753834686941,0.0
0.18678103143923963,0.533118753176351,0.5714285714285716,0.5555555555555554,0.3442622950819674,0.40677966101694896,0.592592592592593,0.7619047619047619,0.4862385321100917,0.31009567025435286,0.30770564736861034,0.4687678988346506,0.349176206386433,0.3280727457584023,0.4951815769430292,0.41560878911238885,0.5210578054755809,0.15865794433288408,0.5432176440954208,1.0,7.287065742207224e-05,0.9904180933551051,0.9038170699503371,0.30243119584003847,0.0,0.42446035069848226,0.33949147752305137,0.7411378253622707,0.8244923099977932,0.0,0.6354113908637257,0.0
0.18678103143923963,0.5465582472189281,0.412698412698413,0.4545454545454546,0.3442622950819674,0.3389830508474576,0.3703703703703707,0.6666666666666665,0.5504587155963301,0.25171104632841734,0.24972407935583912,0.16498944328615908,0.349176206386433,0.36937113827104995,0.4951815769430292,0.4048309678753522,0.3995973768189741,0.3507151196102115,0.6773255467414856,0.00018851023008911895,5.24451028223583e-05,0.9915445614418062,0.9022143996125053,0.30243119584003847,0.309242687170561,0.42446035069848226,0.44724745726204773,0.7566346485292976,0.4297113042753532,0.7832304890262867,0.562633042733948,0.28552388434534015
0.18678103143923963,0.5432266079394656,0.412698412698413,0.4949494949494948,0.27868852459016447,0.49152542372881314,0.5000000000000004,0.714285714285714,0.5871559633027519,0.3214166788535796,0.3197081484388549,0.4113136983772561,0.5360808237922394,0.38674198511838426,0.5212960591431646,0.44901727251517287,0.31064105004831943,0.6019409146572658,0.31966517865657806,0.00029748266194800987,4.8972391793754135e-05,0.9869187628356185,0.8323072861064826,0.3371713156179154,0.0,0.7032102941462113,0.8013716281857421,0.34499770246423017,0.335337377201054,0.7832304890262867,0.5430493165719369,0.8410251103968861
0.18678103143923963,0.5683550736913432,0.6825396825396828,0.5757575757575757,0.3442622950819674,0.3389830508474576,0.6481481481481484,0.7619047619047619,0.6238532110091741,0.26043298315431396,0.25909355408772133,0.38480656250943907,0.42698015072275874,0.32016710141984156,0.6428453919373389,0.39422841262249186,0.4996312476046324,0.5695888808163835,0.4529864192008972,0.0003031104617081131,9.229913354650591e-06,0.9909624711058163,0.8991023216545311,0.30243119584003847,0.7633499647112396,0.42446035069848226,0.38029033175442367,0.41871052581917856,0.30054080917823867,0.3997434644632941,0.6686921552722339,0.28552388434534015
0.18678103143923963,0.5989045118301428,0.5079365079365084,0.5353535353535355,0.42622950819672134,0.4745762711864412,0.4074074074074079,0.8095238095238093,0.6238532110091741,0.1395670624462369,0.13872828591111147,0.4687678988346506,0.46218396977494325,0.36087092752362726,0.742002652864501,0.44901727251517287,0.3995973768189741,0.20827682974500142,0.31966517865657806,0.00020123111726356568,3.9361705895891176e-05,0.9919894376916177,0.8867875523519795,0.30243119584003847,0.7390412814808032,0.0,0.493239533283361,0.719211467886959,0.6927269054259839,0.3997434644632941,0.6139311502708819,0.6450015766277608
0.18678103143923963,0.3664238522785026,0.39682539682539675,0.4545454545454546,0.16393442622950838,0.45762711864406835,0.3703703703703707,0.4285714285714284,0.18348623853210988,0.4082408974223132,0.40538922343078004,0.12200897723055834,0.47417369334432846,0.24721656863406105,0.53447488792348,0.27132575769344425,0.4186855741209754,0.30585148677220353,0.24683421850204468,0.0003023791477822764,2.8017151524516285e-05,0.9822248596693639,0.8838792921428882,0.5016595336510044,0.8167726839951652,0.42446035069848226,0.5659726857415173,0.8092342654669007,0.7232259242401099,0.47836273450317957,0.7032753834686941,0.3344672108732514
0.18678103143923963,0.15946693771528597,0.2539682539682544,0.05050505050505061,0.18032786885245944,0.4745762711864412,0.3703703703703707,0.04761904761904745,0.5596330275229353,0.0,0.0,0.04526098636598455,0.3707991214399371,0.10709301619414031,0.5477349958486191,0.0,0.31064105004831943,0.12888613776378297,0.16949911415576935,0.0002224551496281393,6.913631345726711e-05,0.9979781245523328,0.9262004191046055,0.320678210315768,0.9115031442356046,0.42446035069848226,0.6855892428230724,0.7626392860623947,0.6007279931766719,0.3997434644632941,0.8151837076520653,0.0
0.18678103143923963,0.3761364278050707,0.39682539682539675,0.35353535353535337,0.2622950819672134,0.5254237288135588,0.35185185185185164,0.2571428571428567,0.1559633027522933,0.006343827877533903,0.006234259485668105,0.07838796250585074,0.3929035995669675,0.17307872039752487,0.6290117265416608,0.0697739702506448,0.31064105004831943,0.12888613776378297,0.20874924957752228,0.00026120651750792106,3.7416664673046456e-05,0.988857995374063,0.9026060742666187,0.845530255168293,0.9354929262631078,0.7665811546704424,0.5322664703848602,0.6814820053926047,0.6927269054259839,0.6484353471530558,0.6033994019155341,0.7756248711921054
0.18678103143923963,0.4125585860297023,0.34920634920634974,0.35353535353535337,0.29508196721311464,0.44067796610169463,0.18518518518518556,0.5238095238095237,0.5045871559633026,0.06406673126380638,0.06361095213976849,0.15829820054864047,0.24802024773557885,0.21465344571816997,0.6428453919373389,0.14700830189778813,0.3995973768189741,0.28472613686881054,0.35448578000068665,0.0003034510105332058,3.786239268067786e-05,0.9814424349521721,0.7919779612188397,0.8268305493810568,0.6344073425871,0.8377697208574902,0.552021242893517,0.6523998395940405,0.49556385589981755,0.9533955091243987,0.6139311502708819,0.919870111773679
0.18678103143923963,0.3707154554181491,0.22222222222222276,0.4747474747474745,0.24590163934426235,0.2881355932203391,0.31481481481481444,0.4285714285714284,0.3853211009174311,0.16226374671033827,0.16092694307316593,0.030525476331382626,0.30734457346340627,0.2540311096673251,0.5477349958486191,0.2386529340159489,0.23178601260457926,0.226235422239166,0.38829047977924347,0.0002724839974077756,5.852421920269925e-05,0.9799570583232781,6.490300861729442e-05,0.5927754112505048,0.8510929340830931,0.42446035069848226,0.49875509278878216,0.8552067914993216,0.6718170986413452,0.0,0.5146461610789398,0.28552388434534015
0.18678103143923963,0.44406798802868597,0.44444444444444464,0.202020202020202,0.3442622950819674,0.40677966101694896,0.35185185185185164,0.5809523809523811,0.45871559633027514,0.3248881759454398,0.3234228387600651,0.14548586356450774,0.3176280685997023,0.1460579506120192,0.5610765480064479,0.07960606725432681,0.565399281981841,0.2644334117623842,0.4529864192008972,0.00030429382184817596,5.662592903318877e-05,0.9788891826897393,0.9380126536392965,0.3660085399645253,0.7553261084413282,0.42446035069848226,0.663293675344521,0.5050561130486315,0.44682326602886896,0.3997434644632941,0.6033994019155341,0.28552388434534015
0.18678103143923963,0.5502286972725732,0.44444444444444464,0.464646464646465,0.2622950819672134,0.45762711864406835,0.3333333333333335,0.6666666666666665,0.6055045871559628,0.4007211475985946,0.3981107858297771,0.2818003245471857,0.5488610576486873,0.336094608850061,0.4951815769430292,0.34376467977457187,0.4382247828752488,0.4249954762978856,0.38829047977924347,0.8505760960509775,0.11638091303513214,0.947715801796066,0.8883778816281596,0.5988286725065611,0.47156753337961543,0.42446035069848226,0.6817162902162854,0.8483982529785428,0.30054080917823867,0.3997434644632941,0.562633042733948,0.3344672108732514
0.18678103143923963,0.4707211022643851,0.6031746031746033,0.4747474747474745,0.3114754098360657,0.45762711864406835,0.5000000000000004,0.8571428571428568,0.6513761467889903,0.42612167361216124,0.42322704474665807,0.4687678988346506,0.32802721252215383,0.3123763507553793,0.6567616477222362,0.39422841262249186,0.47868923625433657,0.41200399053702075,0.5715955644845963,0.00019337192476242152,9.774342464093398e-06,0.9814501544462784,0.7645313287793196,0.3371713156179154,0.7044071270764247,0.0,0.487501160394636,0.8392699130217114,0.6428398270763467,0.7584948392268966,0.5827465250660219,0.4138246293702989
0.18678103143923963,0.27121802473318657,0.412698412698413,0.05050505050505061,0.01639344262295106,0.49152542372881314,0.46296296296296324,0.0,0.45871559633027514,0.2145504209788986,0.2125033262714417,0.10115802788099726,0.3176280685997023,0.2540311096673251,0.6990075798842268,0.08981851608726008,0.31064105004831943,0.19104417417488992,0.4839416444301605,0.0003075910064631859,0.0001275310497960152,0.9929810543211031,0.8827677383945155,0.421722364631669,0.9864790132638367,0.6792992446110002,0.0,0.8709341549496625,0.566762012134501,0.7060999646175186,0.69160082389671,0.0
0.18678103143923963,0.47105991303856776,0.53968253968254,0.05050505050505061,0.3442622950819674,0.5762711864406782,0.29629629629629717,0.2857142857142856,0.44036697247706424,0.36848848385825683,0.3666666974725754,0.20149933235561068,0.21066712549592626,0.17307872039752487,0.6290117265416608,0.05571386912142723,0.3995973768189741,0.28472613686881054,0.4529864192008972,0.0001893069836971803,0.00010712457061267624,0.9890281201005274,0.8952327508566823,0.5228768359653777,0.7325246142121906,0.7288027192351709,0.655377248315298,0.5846596996659568,0.44682326602886896,0.8657007039062582,0.69160082389671,0.7901822824777274
0.18678103143923963,0.5496640126489356,0.6190476190476195,0.15151515151515138,0.18032786885245944,0.15254237288135597,0.46296296296296324,0.5714285714285712,0.6238532110091741,0.4410357782992011,0.43775699844066573,0.34762975455916706,0.19262791284851066,0.34423402682364956,0.4313061335550632,0.20817497141260993,0.3995973768189741,0.5856133841618234,0.5715955644845963,7.388500559626779e-06,0.10116078618228544,0.8695368565539046,0.9146062837401332,0.0,0.855469802742325,0.9883952721224094,0.8719300747289741,0.6295473643271214,0.5126283116999073,0.3997434644632941,0.5334531250554206,0.652019832660772
0.18678103143923963,0.5723643345191709,0.6031746031746033,0.464646464646465,0.4098360655737703,0.5254237288135588,0.4814814814814823,0.5714285714285712,0.6605504587155959,0.4673318537679227,0.4646001493525465,0.33589427989286524,0.5360808237922394,0.22096876518036435,0.4951815769430292,0.35352505287533836,0.4996312476046324,0.45174474203397563,0.5140090137720108,0.0001076204709109669,0.0,0.5221116396274281,0.8883586328273912,0.7136771487440017,0.6622277728488175,0.42446035069848226,0.8018122665101907,0.5933355353150555,0.7051355677140638,0.47836273450317957,0.7270713064568524,0.42273462670237993
0.18678103143923963,0.5980010164323226,0.4603174603174609,0.5353535353535355,0.42622950819672134,0.4237288135593227,0.3888888888888897,0.8095238095238093,0.7155963302752291,0.47109599547262865,0.4684323891328383,0.38480656250943907,0.30734457346340627,0.3046991796788873,0.6290117265416608,0.4840884707703895,0.31064105004831943,0.5695888808163835,0.38829047977924347,0.42359936700721923,0.0,0.0,0.8941871143358888,0.5693533194611875,0.6082554741415138,0.7396308175924922,0.0,0.5721039781406521,0.4764485559766928,0.3997434644632941,0.6139311502708819,0.46155210165096505
0.18678103143923963,0.5870461347337512,0.42857142857142927,0.4545454545454546,0.4590163934426226,0.45762711864406835,0.22222222222222188,0.733333333333333,0.6605504587155959,0.5050305235014699,0.5039228954692505,0.4841085782536146,0.3176280685997023,0.32016710141984156,0.742002652864501,0.3634493858451092,0.0,0.688294438273713,0.5140090137720108,0.00013058846903196385,0.0,0.450604507683741,0.9249670117561501,0.30243119584003847,0.6945467816779989,0.42446035069848226,0.32321357339635065,0.310269609367408,0.30054080917823867,0.3997434644632941,0.4527460766759291,0.28552388434534015
0.18678103143923963,0.4285391608786493,0.34920634920634974,0.2727272727272725,0.14754098360655776,0.4237288135593227,0.22222222222222188,0.733333333333333,0.5963302752293576,0.4541980905980585,0.4520423672886902,0.20149933235561068,0.3707991214399371,0.39561541708498743,0.5477349958486191,0.21559537542974622,0.3995973768189741,0.5384300276007615,0.4839416444301605,8.28463796333448e-05,0.0,0.0,0.8994793302308768,0.47704328658908285,0.8350886051156327,0.42446035069848226,0.6648163595358239,0.5961016627639381,0.6124266289798882,0.0,0.5239857995950511,0.0
0.18678103143923963,0.2929019142808742,0.412698412698413,0.4545454545454546,0.18032786885245944,0.2881355932203391,0.5370370370370368,0.6190476190476186,0.7064220183486234,0.424747277547364,0.42142468451514237,0.33589427989286524,0.4985418124128439,0.2971342850402696,0.6015915156380454,0.27132575769344425,0.23178601260457926,0.5538626574898846,0.5432176440954208,0.0003471621021996258,5.1680402796055495e-05,0.4099947398193796,0.8841918782379629,0.4016452703528292,0.6307060619298086,0.42446035069848226,0.6905617877801216,0.5816328241511576,0.4297113042753532,0.3997434644632941,0.4963452569258713,0.28552388434534015
0.18678103143923963,0.5305776723699815,0.3650793650793651,0.3030303030303032,0.11475409836065609,0.3728813559322033,0.29629629629629717,0.6666666666666665,0.6513761467889903,0.5103190020279225,0.5103132467778111,0.34762975455916706,0.35992794791968175,0.36087092752362726,0.5744997091428816,0.22314725157560145,0.31064105004831943,0.6019409146572658,0.38829047977924347,0.00017941346504126161,4.358855212288414e-05,2.7472267847032494e-05,0.9419388639924611,0.6525210238666563,0.8843748012935583,0.42446035069848226,0.8313367615220332,0.8261119927865131,0.30054080917823867,0.3997434644632941,0.6354113908637257,0.28552388434534015
0.18678103143923963,0.5461629679823816,0.22222222222222276,0.4545454545454546,0.3442622950819674,0.35593220338983045,0.0,0.5714285714285712,0.5229357798165135,0.47870485013260217,0.47570161034907205,0.2818003245471857,0.42698015072275874,0.24721656863406105,0.5880046436639841,0.34376467977457187,0.10078630091493262,0.3992624337308447,0.5140090137720108,0.00011353607095898931,0.0,0.5371722086825012,0.8934332683079211,0.3660085399645253,0.3528173802373906,0.6101552115213462,0.5322664703848602,0.3977857299313342,0.4106155495454952,0.0,0.44438616902937894,0.0
0.18678103143923963,0.5116607374781186,0.34920634920634974,0.3939393939393936,0.27868852459016447,0.49152542372881314,0.3888888888888897,0.6190476190476186,0.6330275229357798,0.45485114951595584,0.4517424284298914,0.18626366240447922,0.47417369334432846,0.32016710141984156,0.4313061335550632,0.44901727251517287,0.3627416466113552,0.5538626574898846,0.4529864192008972,9.720933163731665e-05,0.0,0.5717926512463518,0.802884178272921,0.0,0.8312316600428123,0.42446035069848226,0.6238223148975256,0.6523998395940405,0.5589548733655538,0.3997434644632941,0.5827465250660219,0.4873931079647187
0.18678103143923963,0.5302953300581623,0.2539682539682544,0.3434343434343434,0.3442622950819674,0.40677966101694896,0.3703703703703707,0.5714285714285712,0.6238532110091741,0.45429487781842526,0.4505349555621095,0.2920323164302179,0.349176206386433,0.2338929937564247,0.4313061335550632,0.2547072495629408,0.23178601260457926,0.45174474203397563,0.38829047977924347,0.00014506057077176034,1.444137540672117e-05,0.8736858945991786,0.916305150644701,0.7415681807380107,0.7923873819187987,0.8275144096601543,0.48152251742965235,0.4878168665656948,0.30054080917823867,0.0,0.5334531250554206,0.4312153720934695
0.18678103143923963,0.550511039584392,0.49206349206349254,0.4545454545454546,0.3114754098360657,0.5254237288135588,0.4814814814814823,0.714285714285714,0.5412844036697244,0.4807877301362828,0.4779903829740524,0.3596883640815683,0.4862926391012097,0.34423402682364956,0.6015915156380454,0.44901727251517287,0.32759389206888234,0.4795437968128202,0.38829047977924347,2.3326200034120653e-05,0.0,0.4548433370519631,0.821252472706957,0.30243119584003847,0.7452228873927202,0.42446035069848226,0.7707701625541126,0.4750404268280938,0.5507299702774742,0.3997434644632941,0.4527460766759291,0.28552388434534015
0.18678103143923963,0.4742221469309391,0.5714285714285716,0.5050505050505052,0.4754098360655741,0.45762711864406835,0.3333333333333335,0.714285714285714,0.7981651376146783,0.47638306816267156,0.4731307100783236,0.4687678988346506,0.4503224678429216,0.36087092752362726,0.7132558180770316,0.5084255845333205,0.31064105004831943,0.7440602514166922,0.4839416444301605,0.0002080912805654748,0.0,0.6260071509692355,0.8903368395680522,0.0,0.507835403529501,0.42446035069848226,0.5040634975436693,0.41871052581917856,0.3188054343373509,0.3997434644632941,0.7764863084430742,0.28552388434534015
0.18678103143923963,0.3203455869896663,0.412698412698413,0.5757575757575757,0.18032786885245944,0.3728813559322033,0.5000000000000004,0.6190476190476186,0.6238532110091741,0.3962492634443074,0.39346096774997125,0.4113136983772561,0.5109222234725029,0.36087092752362726,0.4951815769430292,0.39422841262249186,0.32759389206888234,0.6019409146572658,0.4839416444301605,0.0001797589233478933,7.059604912386243e-05,0.42224105656398614,0.9399937601659362,0.5580454231601786,0.7943841180480306,0.42446035069848226,0.32321357339635065,0.773117465380567,0.46231189344555945,0.3997434644632941,0.7391952284371209,0.28552388434534015
0.18678103143923963,0.5190581060477721,0.53968253968254,0.10101010101010077,0.27868852459016447,0.49152542372881314,0.5000000000000004,0.38095238095238093,0.6330275229357798,0.4813335425705666,0.47818040467244455,0.20149933235561068,0.3707991214399371,0.13085106145457698,0.3332537934157984,0.07464320075651279,0.565399281981841,0.3507151196102115,0.38829047977924347,0.0002608796699548948,4.911797430929861e-05,0.435777916901713,0.8903543833251928,0.4631055342265225,0.8984412815920886,0.555054506000966,0.9605300290960955,0.8071651024550088,0.4894425251067402,0.8956454434753525,0.6800735028054768,0.6714692241486618
0.18678103143923963,0.4448585465017789,0.23809523809523814,0.05050505050505061,0.01639344262295106,0.44067796610169463,0.3703703703703707,0.4285714285714284,0.0,0.4394742388067935,0.43506389531415496,0.04526098636598455,0.11649300588005229,0.0,0.2745307474125176,0.26294499411835737,0.3995973768189741,0.0,0.0,8.04912813549617e-05,1.370340276747677e-05,0.4932859996071263,0.7558710101836326,0.760976504699367,0.9482932970261175,0.46776239971279243,0.9183122183894868,0.9616542067436922,0.9841067691837155,0.8039872059097423,0.5827465250660219,0.6247169954110985
0.18678103143923963,0.4327178270935681,0.3333333333333335,0.202020202020202,0.049180327868852736,0.44067796610169463,0.2592592592592591,0.6666666666666665,0.07339449541284404,0.4285092822086535,0.42500609258934224,0.14548586356450774,0.5617766184635848,0.13085106145457698,0.5880046436639841,0.26294499411835737,0.24679364729578124,0.11492400730846145,0.31966517865657806,8.548692225945792e-05,0.0,0.6039740831865388,0.8874307088083664,0.320678210315768,0.6325697558554313,0.42446035069848226,0.552021242893517,0.3977857299313342,0.30054080917823867,0.608592261565621,0.6246014030779046,0.3344672108732514
0.18678103143923963,0.4463267265232367,0.28571428571428603,0.2525252525252526,0.1311475409836067,0.6271186440677967,0.2592592592592591,0.6666666666666665,0.5779816513761467,0.4382426931581351,0.43471049948074963,0.21762845592325453,0.4862926391012097,0.3046991796788873,0.4951815769430292,0.134711717883778,0.17535901942368176,0.4795437968128202,0.16949911415576935,0.00010643537925073214,3.409607199767636e-05,0.5241542568665009,0.8941964233368652,0.604638197033156,0.5608012662292742,0.0,0.6469071874678408,0.7111582081707726,0.5014584884005475,0.3997434644632941,0.5334531250554206,0.8273730712306427
