0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.6995923292941991,0.00742969619722178,0.27927927927927954,0.37931034482758585,0.3483146067415728,0.33333333333333304,0.6499999999999999,0.43220338983050866,0.33870967741935476,0.22972972972972983,0.30578512396694224,0.267605633802817,0.3008849557522124,0.08695652173913038,0.20338983050847448,0.3014705882352944,0.08988764044943798,0.4725274725274722,0.2142857142857144,0.30563245036236,0.2849773957713424,0.2723807423121939,0.2164159774248628,0.3713684349746457,0.41370132672087917,0.40766128704675786,0.5662721315951089,0.0,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.0,0.44900414230112384,0.4793908937530328,0.5765544392903499,0.4808968365723824,0.3326028991899714,0.4197366506167729,0.5394518476575815,0.403509695460389,0.5703994647818436
0.6995923292941991,0.05121730853003337,0.3423423423423424,0.318965517241379,0.22471910112359517,0.3137254901960782,0.5583333333333336,0.4491525423728815,0.07258064516129026,0.18918918918918903,0.3471074380165291,0.3380281690140845,0.0973451327433632,0.24347826086956514,0.20338983050847448,0.39705882352941213,0.21348314606741559,0.25274725274725274,0.08928571428571397,0.36769055787514304,0.34523117734220676,0.29873094841648085,0.11948880347734209,0.31674762196579703,0.4854119074912354,0.40191091379590815,0.5624979784240765,1.3856432660974242e-05,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.5311339363997123,0.4793908937530328,0.5754548480324513,0.4002620534549617,0.36648052078531473,0.0,0.3947993338040691,0.403509695460389,0.8071314558461716
0.6993130723537597,0.27896452138558603,0.3783783783783785,0.4396551724137927,0.3483146067415728,0.392156862745098,0.6999999999999997,0.23728813559322037,0.23387096774193528,0.3513513513513513,0.3140495867768598,0.3098591549295775,0.3097345132743361,0.24347826086956514,0.2542372881355932,0.41176470588235325,0.12359550561797761,0.31868131868131844,0.2857142857142856,0.47766061607832455,0.4542862725474919,0.215094769278423,0.14726520329719783,0.3602444025053478,0.5452621098085989,0.446202253499565,0.6392720074133911,0.09447879172159265,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.0,0.4793908937530328,0.5765544392903499,0.4562683934106898,0.3807182877786886,0.4197366506167729,0.3947993338040691,0.403509695460389,0.4606900536605842
0.6989628587634542,0.373525757893548,0.4144144144144146,0.47413793103448265,0.3146067415730336,0.392156862745098,0.6333333333333333,0.19491525423728806,0.35483870967741926,0.3243243243243241,0.3223140495867769,0.380281690140845,0.3893805309734515,0.31304347826086953,0.4067796610169492,0.3602941176470589,0.2696629213483144,0.43956043956043933,0.25,0.5610391940396795,0.5384516347636108,0.19976437702422414,0.20022101244227714,0.14007082290637424,0.5119192569747177,0.5359199879359214,0.6229416903811336,0.13336082965425392,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.28843734833608053,0.4793908937530328,0.5765544392903499,0.5431655066268832,0.36648052078531473,0.4197366506167729,0.7005352875850172,0.403509695460389,0.4606900536605842
0.6988903154264263,0.40886723350704246,0.43243243243243246,0.5,0.42696629213483117,0.43137254901960764,0.6000000000000001,0.3220338983050848,0.41935483870967727,0.2702702702702702,0.36363636363636376,0.35211267605633845,0.5044247787610621,0.15652173913043477,0.35593220338983045,0.41176470588235325,0.3370786516853932,0.5604395604395602,0.23214285714285676,0.8332759061310568,0.815128626070937,0.1704264222916894,0.24163395913314623,0.04661654670057497,0.7840469139785796,0.7386358732090887,0.5551358073869646,0.5937840313812509,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.0,0.4793908937530328,0.5765544392903499,0.5871954037055385,0.3879879097315061,0.4197366506167729,0.6216896847395135,0.403509695460389,0.4606900536605842
0.6983733727491812,0.41838627966634934,0.3783783783783785,0.3706896551724137,0.21348314606741559,0.27450980392156854,0.6333333333333333,0.19491525423728806,0.43548387096774177,0.0810810810810807,0.36363636363636376,0.3661971830985915,0.4247787610619471,0.3826086956521739,0.3389830508474576,0.3529411764705883,0.1348314606741572,0.516483516483516,0.25,0.7991404314165891,0.77922190918094,0.09235588268320047,0.08716365836322726,0.27482672462996455,0.7296020841763693,0.7031738415353715,0.5412844281898387,0.6434527591900143,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.22791006498318256,0.4793908937530328,0.5765544392903499,0.5594385547231778,0.3807182877786886,0.4197366506167729,0.3947993338040691,0.403509695460389,0.4606900536605842
0.6988800971611058,0.4183056097836433,0.4774774774774775,0.5431034482758621,0.3370786516853932,0.4705882352941173,0.5833333333333335,0.1694915254237288,0.5161290322580643,0.4594594594594592,0.4214876033057853,0.42253521126760596,0.4424778761061945,0.34782608695652195,0.35593220338983045,0.4411764705882355,0.1797752808988764,0.5384615384615379,0.3214285714285712,0.7463960260650424,0.7264896819316817,0.08070372965956155,0.24163395913314623,0.2544476312889867,0.5057075229104747,0.6658531622209395,0.5375927716475444,0.6449491252016935,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.22791006498318256,0.4793908937530328,0.5765544392903499,0.5928425493995864,0.3807182877786886,0.4197366506167729,0.3947993338040691,0.403509695460389,0.6565618189493667
0.6988085693038614,0.3846017327890805,0.5135135135135136,0.4913793103448274,0.42696629213483117,0.4509803921568625,0.6000000000000001,0.19491525423728806,0.4838709677419357,0.39189189189189166,0.4297520661157024,0.42253521126760596,0.4424778761061945,0.2608695652173916,0.3389830508474576,0.5441176470588238,0.24719101123595477,0.5384615384615379,0.3392857142857144,0.8317816025476858,0.8142867373766052,0.2229293141092776,0.24163395913314623,0.39391967478335294,0.787424556705946,0.790835382501785,0.4576869395646868,0.6190060555232927,0.46613231453070875,0.23860943553866387,0.7027354793681544,0.4078874448107332,0.0,0.4793908937530328,0.5765544392903499,0.6042330678205785,0.3953592295793818,0.4197366506167729,0.8606832439050711,0.403509695460389,0.4606900536605842
0.6988620089274636,0.3166050886562011,0.5585585585585586,0.5431034482758621,0.3707865168539324,0.5588235294117645,0.625,0.1271186440677965,0.4677419354838708,0.3243243243243241,0.5950413223140498,0.267605633802817,0.5663716814159292,0.5043478260869567,0.423728813559322,0.47058823529411775,0.2584269662921348,0.4945054945054941,0.3214285714285712,0.8200550363684442,0.8013563643398172,0.1495450011168686,0.24163395913314623,0.15821251828223953,0.669382684952085,0.7331890181636942,0.5275996273239323,0.692841206961588,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.22791006498318256,0.4793908937530328,0.5765544392903499,0.6752939684197515,0.3807182877786886,0.0,0.3947993338040691,0.403509695460389,0.4606900536605842
0.6993130723537597,0.4695229183136769,0.5405405405405408,0.5258620689655169,0.5280898876404496,0.43137254901960764,0.6166666666666667,0.11016949152542388,0.5000000000000002,0.21621621621621578,0.553719008264463,0.267605633802817,0.5752212389380529,0.4695652173913043,0.38983050847457634,0.49264705882352944,0.3483146067415732,0.516483516483516,0.17857142857142838,0.9832677367625067,0.9807255488194002,0.16336094246537278,0.36457212006982426,0.24440174577266532,0.9788489569810317,0.9947784616199975,0.4596766687449213,0.7286013232448056,0.46613231453070875,0.23860943553866387,0.32627676566166597,0.4078874448107332,0.22791006498318256,0.4793908937530328,0.5765544392903499,0.7062926106019639,0.41041060118411765,0.4197366506167729,0.3947993338040691,0.403509695460389,0.4606900536605842
