0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.3240691349024903,0.3624999999999998,0.18681318681318704,0.36065573770491755,0.16999999999999993,0.43037974683544356,0.24299065420560773,0.14492753623188426,0.19999999999999973,0.2830188679245289,0.0,0.0005005184915196637,0.0,0.05984431252694915,0.0,0.0,0.0,0.0,0.6439894503782146,0.3552908270459295,0.4967216766397243,0.9113973180743822,0.8201405593776836
0.3240691349024903,0.5499999999999998,0.17582417582417564,0.4262295081967218,0.22999999999999998,0.4050632911392409,0.0,0.11594202898550732,0.03750000000000009,0.301886792452831,0.006522480011790233,0.0,0.0045987682564146565,0.12615200942121912,0.0,0.0,0.0,0.0,0.0,0.5304128586720471,0.5565118734070928,0.94785816287034,0.7390209923355675
0.32433894687359366,0.2999999999999998,0.2417582417582418,0.4426229508196724,0.33999999999999986,0.518987341772152,0.16822429906542036,0.14492753623188426,0.21250000000000036,0.5094339622641506,0.22760813773607458,0.21860956722799063,0.04942612534256559,0.24736714703606916,0.0,0.0,0.0,0.0,0.26679710116791167,0.4376350486517939,0.31166429103265264,0.883864599630362,0.46198120480511606
0.3246773156137183,0.2999999999999998,0.4505494505494503,0.4098360655737703,0.23999999999999977,0.32911392405063333,0.3831775700934581,0.28985507246376807,0.47500000000000053,0.4528301886792452,0.24262636361025391,0.15385923701032578,0.07236290392197228,0.1092170800273821,0.0,0.0,0.0,0.0,0.4847865642981791,0.5304128586720471,0.4967216766397243,0.3115547488544766,0.35374248397411123
0.32474740540530267,0.44999999999999973,0.34065934065934034,0.4262295081967218,0.31999999999999984,0.02531645569620311,0.24299065420560773,0.28985507246376807,0.35000000000000053,0.35849056603773555,0.3235496018229118,0.24730123436540108,0.08558315730685354,0.15926125155952436,0.0,0.0,0.0,0.0,0.3744619245915344,0.7914218977569749,0.45899444679249923,0.6130773495958866,0.43752618888710726
0.32524686415635656,0.2999999999999998,0.34065934065934034,0.4426229508196724,0.43999999999999995,0.4177215189873418,0.5233644859813085,0.28985507246376807,0.4500000000000002,0.3207547169811322,0.3545495712586866,0.2879840015413926,0.11915399542809235,0.28272295605784503,0.0,0.0,0.0,0.0,0.0,0.3552908270459295,0.35481308046252663,0.3115547488544766,0.35374248397411123
0.32475727807060895,0.3999999999999999,0.34065934065934034,0.459016393442623,0.33999999999999986,0.3797468354430382,0.4299065420560746,0.14492753623188426,0.47500000000000053,0.4716981132075473,0.3922587955108372,0.3265534489172577,0.1350333291981833,0.0936101159873803,0.0,0.0,0.0,0.0,0.8373797242835397,0.3552908270459295,0.5471816371123612,0.3115547488544766,0.0
0.32482638672775294,0.44999999999999973,0.36263736263736224,0.5245901639344264,0.45999999999999996,0.24050632911392444,0.7289719626168223,0.3478260869565215,0.43750000000000044,0.3207547169811322,0.42834355966029314,0.3705938831594908,0.12386525323462333,0.3638841652906871,0.0,0.0,0.0,0.0,0.2831300788015778,0.3552908270459295,0.7692901623856065,0.3115547488544766,0.35374248397411123
0.32477475452782817,0.41249999999999964,0.4285714285714284,0.5081967213114758,0.3500000000000001,0.25316455696202533,0.5233644859813085,0.42028985507246386,0.5125000000000002,0.6415094339622645,0.2990182764764038,0.24165448692078417,0.11302152353386405,0.2901933634535957,0.0,0.0,0.0,0.0,0.3656008152389389,0.3552908270459295,0.2941969121668072,0.3115547488544766,0.0
0.32433894687359366,0.5625,0.4505494505494503,0.5737704918032782,0.41999999999999993,0.4936708860759498,0.570093457943925,0.43478260869565233,0.5875000000000004,0.5660377358490569,0.45161023737463335,0.4020031129343442,0.1960480318391067,0.4299392048857497,0.0,0.0,0.0,0.0,0.26679710116791167,0.3552908270459295,0.4460370063442901,0.0,0.35374248397411123
